subject,window_sec,block,method,true_label,pred_label,correct,margin
1,0.4,5,ImprovedTDCA,2,2,1,1.232587459679795
1,0.4,5,ImprovedTDCA,3,3,1,0.4728906882007464
1,0.4,5,ImprovedTDCA,4,4,1,2.349977995953203
1,0.4,5,ImprovedTDCA,5,5,1,1.821535398019514
1,0.4,5,ImprovedTDCA,6,6,1,1.369085975828447
1,0.4,5,ImprovedTDCA,7,7,1,0.6041165481296322
1,0.4,5,ImprovedTDCA,8,8,1,1.5094750245868203
1,0.4,5,ImprovedTDCA,9,9,1,1.520587142480904
1,0.4,5,ImprovedTDCA,10,10,1,1.632541119063911
1,0.4,5,ImprovedTDCA,11,11,1,1.5279367305605072
1,0.4,5,ImprovedTDCA,12,12,1,1.2886127854119034
1,0.4,5,ImprovedTDCA,13,13,1,1.0822793917762152
1,0.4,5,ImprovedTDCA,14,14,1,0.7595733482657003
1,0.4,5,ImprovedTDCA,15,15,1,1.25999933549482
1,0.4,5,ImprovedTDCA,16,16,1,0.9483561779672083
1,0.4,5,ImprovedTDCA,17,17,1,1.13930752809219
1,0.4,5,ImprovedTDCA,18,18,1,1.9371064540434917
1,0.4,5,ImprovedTDCA,19,22,0,0.34608019857717154
1,0.4,5,ImprovedTDCA,20,20,1,1.1379814002082862
1,0.4,5,ImprovedTDCA,21,21,1,0.9089526143616458
1,0.4,5,ImprovedTDCA,22,22,1,0.7584043421314501
1,0.4,5,ImprovedTDCA,23,23,1,0.65593426237161
1,0.4,5,ImprovedTDCA,24,24,1,0.8087922301240562
1,0.4,5,ImprovedTDCA,25,25,1,2.121669072818741
1,0.4,5,ImprovedTDCA,26,22,0,0.1115108945020371
1,0.4,5,ImprovedTDCA,27,27,1,0.6467854975841445
1,0.4,5,ImprovedTDCA,28,28,1,2.3228407652229306
1,0.4,5,ImprovedTDCA,29,33,0,0.3248194064176577
1,0.4,5,ImprovedTDCA,30,30,1,1.3894456417299208
1,0.4,5,ImprovedTDCA,31,31,1,1.6965984375383374
1,0.4,5,ImprovedTDCA,32,32,1,0.945073614488908
1,0.4,5,ImprovedTDCA,33,33,1,1.2401450081129388
1,0.4,5,ImprovedTDCA,34,34,1,0.5916226769969728
1,0.4,5,ImprovedTDCA,35,35,1,0.17281366143560017
1,0.4,5,ImprovedTDCA,36,36,1,0.6933531128147692
1,0.4,5,ImprovedTDCA,37,37,1,0.3657093138267342
1,0.4,5,ImprovedTDCA,38,23,0,0.1086676060866627
1,0.4,5,ImprovedTDCA,39,39,1,0.28430724717474054
1,0.5,0,TDCA,0,0,1,0.9029226681622986
1,0.5,0,TDCA,1,1,1,1.519344025220926
1,0.5,0,TDCA,2,2,1,1.654322129907807
1,0.5,0,TDCA,3,3,1,0.7306648466351642
1,0.5,0,TDCA,4,4,1,1.7226434026221833
1,0.5,0,TDCA,5,5,1,1.1034846479287526
1,0.5,0,TDCA,6,6,1,1.2937236416457114
1,0.5,0,TDCA,7,39,0,0.26457331831894404
1,0.5,0,TDCA,8,8,1,2.5703757923760273
1,0.5,0,TDCA,9,9,1,1.0707010082912656
1,0.5,0,TDCA,10,10,1,2.374930743036914
1,0.5,0,TDCA,11,11,1,1.2143660783606216
1,0.5,0,TDCA,12,12,1,1.2608916250232411
1,0.5,0,TDCA,13,13,1,1.83163695717738
1,0.5,0,TDCA,14,14,1,0.6214125335563572
1,0.5,0,TDCA,15,15,1,0.5154594905008576
1,0.5,0,TDCA,16,16,1,1.5924883272513182
1,0.5,0,TDCA,17,17,1,0.8595603981871562
1,0.5,0,TDCA,18,18,1,2.5305839566834294
1,0.5,0,TDCA,19,19,1,0.7939313320466623
1,0.5,0,TDCA,20,20,1,0.877018439597633
1,0.5,0,TDCA,21,21,1,1.1108593489082454
1,0.5,0,TDCA,22,2,0,0.18731270322441684
1,0.5,0,TDCA,23,23,1,0.06996073234759903
1,0.5,0,TDCA,24,24,1,1.6449245821865712
1,0.5,0,TDCA,25,25,1,0.20286037756089126
1,0.5,0,TDCA,26,26,1,2.562436431612134
1,0.5,0,TDCA,27,27,1,1.1175128298846364
1,0.5,0,TDCA,28,28,1,1.228082977524302
1,0.5,0,TDCA,29,29,1,0.21435196896352693
1,0.5,0,TDCA,30,30,1,1.3408476802341087
1,0.5,0,TDCA,31,31,1,1.9644776242307265
1,0.5,0,TDCA,32,32,1,1.365276887359908
1,0.5,0,TDCA,33,33,1,0.6574119936593399
1,0.5,0,TDCA,34,19,0,0.16330585152693144
1,0.5,0,TDCA,35,35,1,0.47830053891808344
1,0.5,0,TDCA,36,36,1,0.7446774976137536
1,0.5,0,TDCA,37,37,1,1.2808359539047438
1,0.5,0,TDCA,38,38,1,1.5493821311074638
1,0.5,0,TDCA,39,7,0,0.03493875761698684
1,0.5,0,ImprovedTDCA,0,0,1,0.8594461631683248
1,0.5,0,ImprovedTDCA,1,1,1,1.696363142168372
1,0.5,0,ImprovedTDCA,2,2,1,1.9308532895610075
1,0.5,0,ImprovedTDCA,3,3,1,0.7675575361514202
1,0.5,0,ImprovedTDCA,4,4,1,1.959555407021733
1,0.5,0,ImprovedTDCA,5,5,1,1.0468059201641098
1,0.5,0,ImprovedTDCA,6,6,1,1.400113718284702
1,0.5,0,ImprovedTDCA,7,39,0,0.1008575882747702
1,0.5,0,ImprovedTDCA,8,8,1,2.399895236910721
1,0.5,0,ImprovedTDCA,9,9,1,1.4623680119554296
1,0.5,0,ImprovedTDCA,10,10,1,2.6492377586130074
1,0.5,0,ImprovedTDCA,11,11,1,1.4680274585760156
1,0.5,0,ImprovedTDCA,12,12,1,1.4722770651963302
1,0.5,0,ImprovedTDCA,13,13,1,1.8896591147040824
1,0.5,0,ImprovedTDCA,14,14,1,0.6234608248116023
1,0.5,0,ImprovedTDCA,15,15,1,0.7824767523542566
1,0.5,0,ImprovedTDCA,16,16,1,1.7069324170402769
1,0.5,0,ImprovedTDCA,17,17,1,0.8029085462584873
1,0.5,0,ImprovedTDCA,18,18,1,2.7274680740270427
1,0.5,0,ImprovedTDCA,19,19,1,0.8044997231768134
1,0.5,0,ImprovedTDCA,20,20,1,0.7196714663392254
1,0.5,0,ImprovedTDCA,21,21,1,1.083390683846487
1,0.5,0,ImprovedTDCA,22,2,0,0.2036540863030314
1,0.5,0,ImprovedTDCA,23,23,1,0.2598053699284302
1,0.5,0,ImprovedTDCA,24,24,1,1.8117274870899123
1,0.5,0,ImprovedTDCA,25,25,1,0.3225190546080712
1,0.5,0,ImprovedTDCA,26,26,1,2.464436531645194
1,0.5,0,ImprovedTDCA,27,27,1,1.4566157110527416
1,0.5,0,ImprovedTDCA,28,28,1,1.5740340235677492
1,0.5,0,ImprovedTDCA,29,29,1,0.23323450728741602
1,0.5,0,ImprovedTDCA,30,30,1,1.541107355513803
1,0.5,0,ImprovedTDCA,31,31,1,1.8947971733506974
1,0.5,0,ImprovedTDCA,32,32,1,1.3907100690776182
1,0.5,0,ImprovedTDCA,33,33,1,0.5609551852322379
1,0.5,0,ImprovedTDCA,34,19,0,0.12990847260294958
1,0.5,0,ImprovedTDCA,35,35,1,0.7986705336171842
1,0.5,0,ImprovedTDCA,36,36,1,0.7307442284654186
1,0.5,0,ImprovedTDCA,37,37,1,1.5522392753882328
1,0.5,0,ImprovedTDCA,38,38,1,1.5332602377732372
1,0.5,0,ImprovedTDCA,39,10,0,0.25476333200851253
1,0.5,1,TDCA,0,0,1,1.5674007415834745
1,0.5,1,TDCA,1,1,1,1.3667322076420951
1,0.5,1,TDCA,2,2,1,2.6512055992452184
1,0.5,1,TDCA,3,3,1,0.6143181562907523
1,0.5,1,TDCA,4,4,1,1.9479967794096618
1,0.5,1,TDCA,5,5,1,1.4628068201979028
1,0.5,1,TDCA,6,14,0,0.16274256131623388
1,0.5,1,TDCA,7,7,1,1.5158110405389638
1,0.5,1,TDCA,8,8,1,2.1805294191668496
1,0.5,1,TDCA,9,9,1,1.1809933713774277
1,0.5,1,TDCA,10,10,1,0.5945992699981972
1,0.5,1,TDCA,11,24,0,0.41332561251041544
1,0.5,1,TDCA,12,12,1,1.8915187015361954
1,0.5,1,TDCA,13,15,0,0.3652537834448961
1,0.5,1,TDCA,14,14,1,1.6244797674614828
1,0.5,1,TDCA,15,15,1,2.1285815247444884
1,0.5,1,TDCA,16,16,1,0.9701550104544885
1,0.5,1,TDCA,17,17,1,0.6993181638708386
1,0.5,1,TDCA,18,18,1,0.7256485898289149
1,0.5,1,TDCA,19,19,1,0.660052790950092
1,0.5,1,TDCA,20,20,1,1.1157384363391323
1,0.5,1,TDCA,21,21,1,0.806153361215628
1,0.5,1,TDCA,22,22,1,0.662058547895406
1,0.5,1,TDCA,23,23,1,0.8039897134983485
1,0.5,1,TDCA,24,24,1,0.2070726476292024
1,0.5,1,TDCA,25,25,1,1.5624275460219488
1,0.5,1,TDCA,26,26,1,1.9426615253787003
1,0.5,1,TDCA,27,27,1,1.6229588042180048
1,0.5,1,TDCA,28,28,1,1.0472556855262125
1,0.5,1,TDCA,29,29,1,0.4001253785214054
1,0.5,1,TDCA,30,30,1,0.4987304851117318
1,0.5,1,TDCA,31,31,1,1.1441500399937767
1,0.5,1,TDCA,32,32,1,1.8371592913495491
1,0.5,1,TDCA,33,33,1,0.36402554558634703
1,0.5,1,TDCA,34,34,1,0.8729609342193099
1,0.5,1,TDCA,35,15,0,0.6794573757763374
1,0.5,1,TDCA,36,36,1,0.3500577666428515
1,0.5,1,TDCA,37,37,1,1.2470040994350446
1,0.5,1,TDCA,38,38,1,0.5404000922787802
1,0.5,1,TDCA,39,39,1,0.4184527466436514
1,0.5,1,ImprovedTDCA,0,0,1,1.8813759289984808
1,0.5,1,ImprovedTDCA,1,1,1,1.6538379816630677
1,0.5,1,ImprovedTDCA,2,2,1,2.7457402701434868
1,0.5,1,ImprovedTDCA,3,3,1,1.237700789223802
1,0.5,1,ImprovedTDCA,4,4,1,1.8925808437951308
1,0.5,1,ImprovedTDCA,5,5,1,1.282909591457325
1,0.5,1,ImprovedTDCA,6,14,0,0.0945316087450161
1,0.5,1,ImprovedTDCA,7,7,1,2.1127875509707676
1,0.5,1,ImprovedTDCA,8,8,1,2.0958435535816946
1,0.5,1,ImprovedTDCA,9,9,1,1.3189874687718648
1,0.5,1,ImprovedTDCA,10,10,1,0.7358693376240413
1,0.5,1,ImprovedTDCA,11,24,0,0.32653366433422004
1,0.5,1,ImprovedTDCA,12,12,1,1.9757510402888647
1,0.5,1,ImprovedTDCA,13,13,1,0.2464407675136484
1,0.5,1,ImprovedTDCA,14,14,1,1.9069669648399796
1,0.5,1,ImprovedTDCA,15,15,1,2.355788572054843
1,0.5,1,ImprovedTDCA,16,16,1,1.550994927618055
1,0.5,1,ImprovedTDCA,17,17,1,1.1245450400910872
1,0.5,1,ImprovedTDCA,18,18,1,0.7673820728158296
1,0.5,1,ImprovedTDCA,19,19,1,0.9311441416236237
1,0.5,1,ImprovedTDCA,20,20,1,0.9085092784132924
1,0.5,1,ImprovedTDCA,21,21,1,0.9744240735610528
1,0.5,1,ImprovedTDCA,22,22,1,0.9543719950425831
1,0.5,1,ImprovedTDCA,23,23,1,0.8617708941091387
1,0.5,1,ImprovedTDCA,24,24,1,0.6813758452677177
1,0.5,1,ImprovedTDCA,25,25,1,1.9011793931002718
1,0.5,1,ImprovedTDCA,26,26,1,2.2169104743521237
1,0.5,1,ImprovedTDCA,27,27,1,1.8687297848342272
1,0.5,1,ImprovedTDCA,28,28,1,1.2942962397879811
1,0.5,1,ImprovedTDCA,29,29,1,0.6916846708192135
1,0.5,1,ImprovedTDCA,30,30,1,0.706400643497636
1,0.5,1,ImprovedTDCA,31,31,1,1.4472985648230199
1,0.5,1,ImprovedTDCA,32,32,1,2.30973728298727
1,0.5,1,ImprovedTDCA,33,33,1,0.6502302705182532
1,0.5,1,ImprovedTDCA,34,34,1,0.934355150215388
1,0.5,1,ImprovedTDCA,35,15,0,0.597614353976093
1,0.5,1,ImprovedTDCA,36,36,1,0.5205756797412522
1,0.5,1,ImprovedTDCA,37,37,1,1.1267710371714377
1,0.5,1,ImprovedTDCA,38,38,1,0.7499914404139651
1,0.5,1,ImprovedTDCA,39,39,1,0.19534802658130523
1,0.5,2,TDCA,0,0,1,0.5972095412647547
1,0.5,2,TDCA,1,1,1,1.515625944096716
1,0.5,2,TDCA,2,2,1,1.562446543187694
1,0.5,2,TDCA,3,3,1,2.306429460495779
1,0.5,2,TDCA,4,4,1,0.39259375769193383
1,0.5,2,TDCA,5,5,1,1.7968964150020315
1,0.5,2,TDCA,6,6,1,0.8445671097569138
1,0.5,2,TDCA,7,7,1,0.5535461307308065
1,0.5,2,TDCA,8,8,1,2.123812830280805
1,0.5,2,TDCA,9,9,1,1.6290413801695802
1,0.5,2,TDCA,10,10,1,1.5361877126549401
1,0.5,2,TDCA,11,11,1,1.216173524808516
1,0.5,2,TDCA,12,12,1,1.0375093800415445
1,0.5,2,TDCA,13,22,0,0.02493939946427126
1,0.5,2,TDCA,14,14,1,1.463390238021249
1,0.5,2,TDCA,15,15,1,2.0349629216761365
1,0.5,2,TDCA,16,16,1,1.0587797581701035
1,0.5,2,TDCA,17,17,1,1.3025425468522873
1,0.5,2,TDCA,18,18,1,2.063404766233142
1,0.5,2,TDCA,19,19,1,1.1942909793984517
1,0.5,2,TDCA,20,20,1,0.8448233256083011
1,0.5,2,TDCA,21,21,1,1.154265826087252
1,0.5,2,TDCA,22,22,1,0.6563703262171432
1,0.5,2,TDCA,23,23,1,0.4793909059649675
1,0.5,2,TDCA,24,24,1,1.6150682347830911
1,0.5,2,TDCA,25,25,1,2.069898123253225
1,0.5,2,TDCA,26,26,1,1.6030949938145456
1,0.5,2,TDCA,27,27,1,1.633741531424448
1,0.5,2,TDCA,28,28,1,1.8310554036557298
1,0.5,2,TDCA,29,29,1,0.39993513386557566
1,0.5,2,TDCA,30,30,1,1.194099351561471
1,0.5,2,TDCA,31,31,1,1.2525975861855505
1,0.5,2,TDCA,32,32,1,1.9179211176686832
1,0.5,2,TDCA,33,33,1,1.410321372065337
1,0.5,2,TDCA,34,34,1,1.3525527015886458
1,0.5,2,TDCA,35,35,1,0.68472067424866
1,0.5,2,TDCA,36,36,1,0.5909642894036495
1,0.5,2,TDCA,37,37,1,0.695567672727309
1,0.5,2,TDCA,38,38,1,1.1825946224714974
1,0.5,2,TDCA,39,39,1,0.4138929950303938
1,0.5,2,ImprovedTDCA,0,0,1,1.197721735723568
1,0.5,2,ImprovedTDCA,1,1,1,1.9892121185633491
1,0.5,2,ImprovedTDCA,2,2,1,1.514222085496872
1,0.5,2,ImprovedTDCA,3,3,1,2.7903963931678843
1,0.5,2,ImprovedTDCA,4,4,1,1.0433441057962258
1,0.5,2,ImprovedTDCA,5,5,1,1.7313193082641578
1,0.5,2,ImprovedTDCA,6,6,1,1.3837723438171623
1,0.5,2,ImprovedTDCA,7,7,1,0.738814702304682
1,0.5,2,ImprovedTDCA,8,8,1,2.376207043033389
1,0.5,2,ImprovedTDCA,9,9,1,2.04344177381624
1,0.5,2,ImprovedTDCA,10,10,1,2.212050040720477
1,0.5,2,ImprovedTDCA,11,11,1,1.8194132799835212
1,0.5,2,ImprovedTDCA,12,12,1,0.8649921420096309
1,0.5,2,ImprovedTDCA,13,7,0,0.007544728566723613
1,0.5,2,ImprovedTDCA,14,14,1,2.060947899339864
1,0.5,2,ImprovedTDCA,15,15,1,2.2646125071468255
1,0.5,2,ImprovedTDCA,16,16,1,1.586255011197764
1,0.5,2,ImprovedTDCA,17,17,1,1.676470189107122
1,0.5,2,ImprovedTDCA,18,18,1,2.3066477541349375
1,0.5,2,ImprovedTDCA,19,19,1,1.7610606472465002
1,0.5,2,ImprovedTDCA,20,20,1,0.8545215855381021
1,0.5,2,ImprovedTDCA,21,21,1,0.9712585932324296
1,0.5,2,ImprovedTDCA,22,22,1,1.0886490889099578
1,0.5,2,ImprovedTDCA,23,23,1,0.11730518715922766
1,0.5,2,ImprovedTDCA,24,24,1,2.018181341719382
1,0.5,2,ImprovedTDCA,25,25,1,2.402577529545856
1,0.5,2,ImprovedTDCA,26,26,1,2.1773769518715147
1,0.5,2,ImprovedTDCA,27,27,1,2.229537607720317
1,0.5,2,ImprovedTDCA,28,28,1,1.8521409020868187
1,0.5,2,ImprovedTDCA,29,29,1,0.6491308247040739
1,0.5,2,ImprovedTDCA,30,30,1,1.5344694067784403
1,0.5,2,ImprovedTDCA,31,31,1,1.5318698277777028
1,0.5,2,ImprovedTDCA,32,32,1,2.394117828657266
1,0.5,2,ImprovedTDCA,33,33,1,1.5203909146574455
1,0.5,2,ImprovedTDCA,34,34,1,1.5325617703548786
1,0.5,2,ImprovedTDCA,35,35,1,0.8925339176730231
1,0.5,2,ImprovedTDCA,36,36,1,0.9147196867191467
1,0.5,2,ImprovedTDCA,37,37,1,0.726565513389205
1,0.5,2,ImprovedTDCA,38,38,1,1.5298471127557158
1,0.5,2,ImprovedTDCA,39,39,1,0.44064306509795115
1,0.5,3,TDCA,0,0,1,0.7700466265793713
1,0.5,3,TDCA,1,22,0,0.014908600400293626
1,0.5,3,TDCA,2,2,1,1.7842688292179785
1,0.5,3,TDCA,3,3,1,1.2997138963932997
1,0.5,3,TDCA,4,4,1,1.513253677118049
1,0.5,3,TDCA,5,5,1,0.6361837970598434
1,0.5,3,TDCA,6,6,1,0.8215117105176444
1,0.5,3,TDCA,7,7,1,0.07648204284185844
1,0.5,3,TDCA,8,8,1,2.3806697065308864
1,0.5,3,TDCA,9,24,0,0.845579061803702
1,0.5,3,TDCA,10,10,1,1.8024442819435895
1,0.5,3,TDCA,11,11,1,1.7869692833109967
1,0.5,3,TDCA,12,12,1,1.4697951655151436
1,0.5,3,TDCA,13,13,1,1.6530948875963674
1,0.5,3,TDCA,14,14,1,1.6613891935874634
1,0.5,3,TDCA,15,15,1,1.6354537546934347
1,0.5,3,TDCA,16,16,1,1.0707820756092676
1,0.5,3,TDCA,17,17,1,0.8380962031895489
1,0.5,3,TDCA,18,18,1,0.9176622898489446
1,0.5,3,TDCA,19,19,1,1.194357293642027
1,0.5,3,TDCA,20,27,0,0.18530267737234762
1,0.5,3,TDCA,21,21,1,0.5778930543694099
1,0.5,3,TDCA,22,22,1,1.0193753092599294
1,0.5,3,TDCA,23,23,1,1.2642362048060019
1,0.5,3,TDCA,24,24,1,2.3982102511977494
1,0.5,3,TDCA,25,25,1,1.915118535872397
1,0.5,3,TDCA,26,26,1,1.0740975762156193
1,0.5,3,TDCA,27,27,1,1.5760621859539836
1,0.5,3,TDCA,28,28,1,2.2126539481159004
1,0.5,3,TDCA,29,14,0,0.8764990837169964
1,0.5,3,TDCA,30,30,1,1.8436870999496624
1,0.5,3,TDCA,31,31,1,1.5092873474129036
1,0.5,3,TDCA,32,32,1,2.3607111968337833
1,0.5,3,TDCA,33,33,1,1.3206199725303431
1,0.5,3,TDCA,34,34,1,0.21329063007174653
1,0.5,3,TDCA,35,35,1,0.41573509189092417
1,0.5,3,TDCA,36,18,0,0.12314859824080049
1,0.5,3,TDCA,37,37,1,1.7259946782059983
1,0.5,3,TDCA,38,38,1,0.8227076474918162
1,0.5,3,TDCA,39,39,1,1.420185150345608
1,0.5,3,ImprovedTDCA,0,0,1,0.9605162621647967
1,0.5,3,ImprovedTDCA,1,25,0,0.5127015758684546
1,0.5,3,ImprovedTDCA,2,2,1,1.8375988796642801
1,0.5,3,ImprovedTDCA,3,3,1,1.3820184709425856
1,0.5,3,ImprovedTDCA,4,4,1,1.5271398861986123
1,0.5,3,ImprovedTDCA,5,5,1,0.9611866300644487
1,0.5,3,ImprovedTDCA,6,6,1,0.965962641553298
1,0.5,3,ImprovedTDCA,7,7,1,0.29199923050514753
1,0.5,3,ImprovedTDCA,8,8,1,2.2366180281094437
1,0.5,3,ImprovedTDCA,9,24,0,0.9516171171989651
1,0.5,3,ImprovedTDCA,10,10,1,2.0831277014485075
1,0.5,3,ImprovedTDCA,11,11,1,1.8126688054002866
1,0.5,3,ImprovedTDCA,12,12,1,1.4656178989966828
1,0.5,3,ImprovedTDCA,13,13,1,1.4920462044822214
1,0.5,3,ImprovedTDCA,14,14,1,1.7428280760644173
1,0.5,3,ImprovedTDCA,15,15,1,1.7879843749802837
1,0.5,3,ImprovedTDCA,16,16,1,1.2887719616539264
1,0.5,3,ImprovedTDCA,17,17,1,1.2041999350946058
1,0.5,3,ImprovedTDCA,18,18,1,1.0360298332391848
1,0.5,3,ImprovedTDCA,19,19,1,1.4869961714634254
1,0.5,3,ImprovedTDCA,20,27,0,0.4344357637478531
1,0.5,3,ImprovedTDCA,21,21,1,0.6548244716510236
1,0.5,3,ImprovedTDCA,22,22,1,1.136655176623516
1,0.5,3,ImprovedTDCA,23,23,1,1.353151205360278
1,0.5,3,ImprovedTDCA,24,24,1,2.100397205064267
1,0.5,3,ImprovedTDCA,25,25,1,2.02190510488633
1,0.5,3,ImprovedTDCA,26,26,1,1.442509739014377
1,0.5,3,ImprovedTDCA,27,27,1,1.449550869796365
1,0.5,3,ImprovedTDCA,28,28,1,2.1975595738679057
1,0.5,3,ImprovedTDCA,29,14,0,0.8531051739400866
1,0.5,3,ImprovedTDCA,30,30,1,2.003778828394735
1,0.5,3,ImprovedTDCA,31,31,1,1.5011275488899298
1,0.5,3,ImprovedTDCA,32,32,1,2.3521011174838597
1,0.5,3,ImprovedTDCA,33,33,1,1.3248366115531918
1,0.5,3,ImprovedTDCA,34,34,1,0.20110527036543346
1,0.5,3,ImprovedTDCA,35,35,1,0.6933936855064451
1,0.5,3,ImprovedTDCA,36,18,0,0.11348456754145109
1,0.5,3,ImprovedTDCA,37,37,1,1.8024068932963615
1,0.5,3,ImprovedTDCA,38,38,1,1.0007714159317482
1,0.5,3,ImprovedTDCA,39,39,1,1.3922570046702236
1,0.5,4,TDCA,0,0,1,1.0059407411631676
1,0.5,4,TDCA,1,1,1,0.7994420236225714
1,0.5,4,TDCA,2,2,1,2.1875738315947566
1,0.5,4,TDCA,3,3,1,0.7387095903504726
1,0.5,4,TDCA,4,4,1,1.3802322181545255
1,0.5,4,TDCA,5,5,1,0.9396789642590377
1,0.5,4,TDCA,6,6,1,1.2291031219351707
1,0.5,4,TDCA,7,7,1,0.5883298555018168
1,0.5,4,TDCA,8,8,1,1.1202204003248202
1,0.5,4,TDCA,9,9,1,1.2014596346424076
1,0.5,4,TDCA,10,10,1,1.699337453203554
1,0.5,4,TDCA,11,11,1,0.9343142636437451
1,0.5,4,TDCA,12,12,1,0.9473096177180209
1,0.5,4,TDCA,13,13,1,1.5758736783755753
1,0.5,4,TDCA,14,14,1,1.2693357210021659
1,0.5,4,TDCA,15,15,1,1.7947052756637976
1,0.5,4,TDCA,16,16,1,1.5675784430220276
1,0.5,4,TDCA,17,17,1,1.166788981044372
1,0.5,4,TDCA,18,18,1,1.9453960441955924
1,0.5,4,TDCA,19,19,1,1.1849038140338215
1,0.5,4,TDCA,20,20,1,2.3388501830228825
1,0.5,4,TDCA,21,21,1,0.965513075250702
1,0.5,4,TDCA,22,22,1,0.8396303010312671
1,0.5,4,TDCA,23,23,1,1.3226330139947042
1,0.5,4,TDCA,24,24,1,1.5425672975584812
1,0.5,4,TDCA,25,25,1,1.776513397985107
1,0.5,4,TDCA,26,26,1,1.2864030841919631
1,0.5,4,TDCA,27,18,0,0.33942310398935693
1,0.5,4,TDCA,28,28,1,1.6134343095725663
1,0.5,4,TDCA,29,29,1,0.8448684080302904
1,0.5,4,TDCA,30,30,1,0.12603385470994932
1,0.5,4,TDCA,31,31,1,1.1301279833201654
1,0.5,4,TDCA,32,32,1,1.3875706960825995
1,0.5,4,TDCA,33,33,1,1.2583327029258369
1,0.5,4,TDCA,34,34,1,0.7232935984714133
1,0.5,4,TDCA,35,35,1,0.8370901003212181
1,0.5,4,TDCA,36,36,1,0.39831258506687517
1,0.5,4,TDCA,37,37,1,0.9709344442087986
1,0.5,4,TDCA,38,38,1,1.390228012727142
1,0.5,4,TDCA,39,39,1,0.6329011506362121
1,0.5,4,ImprovedTDCA,0,0,1,0.7684666256298263
1,0.5,4,ImprovedTDCA,1,1,1,1.029970632136397
1,0.5,4,ImprovedTDCA,2,2,1,2.400417063566108
1,0.5,4,ImprovedTDCA,3,3,1,1.7766347073171367
1,0.5,4,ImprovedTDCA,4,4,1,1.7156787901832684
1,0.5,4,ImprovedTDCA,5,5,1,0.715834235886279
1,0.5,4,ImprovedTDCA,6,6,1,1.6142087533155758
1,0.5,4,ImprovedTDCA,7,7,1,1.1539207417011765
1,0.5,4,ImprovedTDCA,8,8,1,0.784823697134629
1,0.5,4,ImprovedTDCA,9,9,1,1.2674537867952078
1,0.5,4,ImprovedTDCA,10,10,1,2.1658640835464316
1,0.5,4,ImprovedTDCA,11,11,1,1.54489923683517
1,0.5,4,ImprovedTDCA,12,12,1,1.8449419033319885
1,0.5,4,ImprovedTDCA,13,13,1,1.6271321491800503
1,0.5,4,ImprovedTDCA,14,14,1,1.3819939744330547
1,0.5,4,ImprovedTDCA,15,15,1,2.316439936182265
1,0.5,4,ImprovedTDCA,16,16,1,1.8137203417820127
1,0.5,4,ImprovedTDCA,17,17,1,1.398411509053601
1,0.5,4,ImprovedTDCA,18,18,1,2.525936801112998
1,0.5,4,ImprovedTDCA,19,19,1,1.910841899151401
1,0.5,4,ImprovedTDCA,20,20,1,2.406379393727156
1,0.5,4,ImprovedTDCA,21,21,1,1.195799567160664
1,0.5,4,ImprovedTDCA,22,22,1,1.1443860758033562
1,0.5,4,ImprovedTDCA,23,23,1,1.1063390906196064
1,0.5,4,ImprovedTDCA,24,24,1,1.8906221963878223
1,0.5,4,ImprovedTDCA,25,25,1,1.847696045090294
1,0.5,4,ImprovedTDCA,26,26,1,1.801972000641396
1,0.5,4,ImprovedTDCA,27,27,1,0.10190425413174253
1,0.5,4,ImprovedTDCA,28,28,1,1.9653805985812545
1,0.5,4,ImprovedTDCA,29,29,1,0.9085289816561035
1,0.5,4,ImprovedTDCA,30,7,0,0.08401070847553616
1,0.5,4,ImprovedTDCA,31,31,1,1.3501725011810262
1,0.5,4,ImprovedTDCA,32,32,1,0.8701157803405049
1,0.5,4,ImprovedTDCA,33,33,1,1.7258248400575942
1,0.5,4,ImprovedTDCA,34,34,1,0.6043928786529418
1,0.5,4,ImprovedTDCA,35,35,1,1.4646811424093913
1,0.5,4,ImprovedTDCA,36,36,1,0.2302214386212782
1,0.5,4,ImprovedTDCA,37,37,1,1.316307067526724
1,0.5,4,ImprovedTDCA,38,38,1,1.5463681715467474
1,0.5,4,ImprovedTDCA,39,39,1,0.1939883420024877
1,0.5,5,TDCA,0,0,1,1.6891139737832794
1,0.5,5,TDCA,1,1,1,0.908862486116762
1,0.5,5,TDCA,2,2,1,2.135161218656993
1,0.5,5,TDCA,3,3,1,0.29437542438896847
1,0.5,5,TDCA,4,4,1,2.3880922435327143
1,0.5,5,TDCA,5,5,1,1.8853975303889547
1,0.5,5,TDCA,6,6,1,1.3066512712384268
1,0.5,5,TDCA,7,7,1,0.48476505378939017
1,0.5,5,TDCA,8,8,1,1.2502709714272506
1,0.5,5,TDCA,9,9,1,1.7115251437984316
1,0.5,5,TDCA,10,10,1,1.1326757031749974
1,0.5,5,TDCA,11,11,1,1.204020406967162
1,0.5,5,TDCA,12,12,1,1.0485488671607812
1,0.5,5,TDCA,13,13,1,1.018545367350471
1,0.5,5,TDCA,14,14,1,0.49313016120858677
1,0.5,5,TDCA,15,15,1,1.129799333684734
1,0.5,5,TDCA,16,16,1,1.6257240375499873
1,0.5,5,TDCA,17,17,1,1.2267988143827337
1,0.5,5,TDCA,18,18,1,1.8335046038183975
1,0.5,5,TDCA,19,37,0,0.18235214977257752
1,0.5,5,TDCA,20,20,1,1.19839675246542
1,0.5,5,TDCA,21,21,1,1.0952033872490816
